,young,ye,won,whatev,us,unit,two,twice,tough,strong,stand,speed,sofia,shape,second,same,respect,real,qualiti,put,pulev,prove,pressur,press,partner,over,out,otherwis,or,noth,need,motiv,mani,lot,look,kubrat,knock,keep,judg,hit,here,healthi,game,friend,fan,fact,everyth,due,drive,cours,coach,clay,children,chain,bulgarian,break,both,big,between,almost,achiev,whole,who,underestim,thi,state,special,round,rival,re,particip,offer,now,my,more,may,manag,man,loss,least,learn,ha,guard,get,forward,did,competit,club,case,cage,appreci,after,Class
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10289203510005053,0.0,0.0,0.08563041798432905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473117756917128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15154980087807535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473117756917128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726969569220465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0914698523104064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09761551362103367,0.0,0.0,0.0,0.11927139326101835,0.0,0.0,0.027722479477745282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020265791861622983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,0.0,0.0,0.0,0.0,0.052535513316382856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10700415009777382,0.0,0.0,0.029684222204438174,0.040895425714180665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0603776541208525,0.0,0.0,0.0,0.06731818098341658,0.0,0.0,0.0,0.1323053450234612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05851934114453595,0.04487878732227772,0.0,0.02720352616960318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021250490562542385,0.029829636975543194,0.04025176941390166,0.0,0.0,0.0,0.0,0.0,0.0,0.022439393661138857,0.0,0.0,0.0,0.040895425714180665,0.0,0.0,0.0,0.0,0.0,0.035668050032591284,1.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13542126273275604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15282431857860332,0.0,0.0,0.0,0.08519588320001187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07550299876026605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1639098621130794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16653090503772924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16294330177711247,0.0,0.0,0.0,0.18167394607798729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28877586873258965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08050229195521152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10051329356484846,0.0,0.0,0.0,0.0,0.0,0.0,0.1119618205738175,0.09163312612053824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06824170846530124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119618205738175,0.1280976131235911,0.0,0.0,0.0,0.0385057426891308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10051329356484846,0.0,0.042932051484798193,0.0,0.0,0.0,0.1280976131235911,0.0,0.0,0.0,0.0,0.0,0.0,0.038047596999756725,0.0385057426891308,0.0,0.0,0.0,0.0,0.0,0.0,0.042932051484798193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1280976131235911,0.06824170846530124,0.0
37,0.0,0.1150471989249307,0.0,0.0,0.0,0.0,0.10034152171549594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10034152171549594,0.0,0.0,0.0,0.10723360234516076,0.08350778986270947,0.1150471989249307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14779314668039856,0.0,0.06312660502254401,0.0,0.03826454220781792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17934593214077452,0.027972290454266212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10034152171549594,0.1883526910156363,0.0,0.0,0.0,0.0,0.0,0.1883526910156363,0.10034152171549594,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08598540849553121,0.0,0.0,0.0,0.09586959571912307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09079015100983713,0.04248117218137571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09586959571912307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15774006749033748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1780113243688044,0.0,0.0,0.0,0.09923703334822152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043973331365512534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09923703334822152,0.0,0.0,0.0,0.18085786036260887,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056233043853474135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09276998870845997,0.0,0.0,0.0,0.16907177791985192,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09085798156656022,0.0,0.0,0.0,0.0,0.12056087117390447,0.0986708634859748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10823305814991678,0.0,0.0,0.07348290498320367,0.0,0.0,0.0,0.0,0.0,0.0785301685425725,0.0,0.0,0.0,0.0,0.12056087117390447,0.0,0.0,0.07348290498320367,0.0,0.08292623074558009,0.0,0.0,0.0,0.0,0.0,0.13793594775726106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437800153758594,0.061454673792214976,0.04146311537279005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36040687163555296,0.19200030401280874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10833718071861093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08314123650533124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057187620625009934,0.0,0.0,0.06804544059273822,0.031880723516846614,0.0,0.0,0.08314123650533124,0.0,0.0,0.0,0.0,0.0,0.0,0.08314123650533124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03864935521846913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847607937528319,0.028593810312504967,0.0,0.0,0.0,0.0,0.0,0.09512344381230507,0.06376144703369321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09070414011159536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18140828022319072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05118028781110971,0.0,0.0,0.0,0.0,0.0,0.0,0.14881515848391375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10399739880685864,0.0,0.0,0.0,0.0,0.06917878737308357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054040169610162066,0.050571338947796314,0.05118028781110971,0.0,0.17026220635479888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14881515848391375,0.0,0.0,0.0,1.0
45,0.0,0.0,0.1368439394935889,0.0,0.0,0.10737620106643768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1196064175326456,0.0,0.10737620106643768,0.1368439394935889,0.10737620106643768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1196064175326456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10737620106643768,0.0,0.0,0.0,0.05560069962793172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04113486109708552,0.10737620106643768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15723847598035884,0.05407722262732344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15723847598035884,0.0,0.0,0.0,0.0,0.026716902852666057,0.05407722262732344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09804580139049986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09804580139049986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03738908521084083,0.0,0.0,0.1840433573156917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1840433573156917,0.0,0.0,0.0,0.0,0.0,0.0,0.09804580139049986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09804580139049986,1.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2671416591508416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2671416591508416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056417690219411,0.0,0.10243616444979796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.13121541844072473,0.0,0.0,0.0,0.0,0.0,0.0,0.21482293699457955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11444307103442848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18776280478951474,0.06818346948440701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11444307103442848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
